"ano";"turno";"tipo_eleicao";"sigla_uf";"id_municipio";"id_municipio_tse";"cargo";"sigla_partido";"numero_candidato";"sequencial_candidato";"id_candidato_bd";"resultado";"votos"
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PMB";355;80000627979;506325;"nao eleito";9531
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PSDB";456;80000625509;1567639;"nao eleito";480122
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PSL";177;80000607527;482864;"nao eleito";247165
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PSOL";500;80000625723;546158;"nao eleito";24496
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PT";131;80000626749;1692992;"nao eleito";164845
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"PTB";144;80000627612;1085444;"nao eleito";22844
2018;1;"eleicao ordinaria";"ES";NA;NA;"senador";"REDE";181;80000612948;1666472;"eleito";1117036
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70123;90000621724;260861;"suplente";2082
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70456;90000621725;174628;"suplente";4893
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70111;90000621726;19109;"suplente";3892
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70333;90000621727;1336891;"suplente";3213
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70170;90000621728;1207045;"suplente";181
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70222;90000621729;1446592;"suplente";161
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70007;90000621730;1720720;"suplente";215
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70000;90000621731;704829;"suplente";5204
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70070;90000621732;1725750;"suplente";504
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70777;90000621733;1088877;"suplente";437
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70700;90000621734;182370;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70678;90000621735;1668140;"suplente";83
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"AVANTE";70100;90000621736;37164;"suplente";76
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23789;90000620450;1223578;"suplente";218
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23455;90000620451;1726206;"suplente";788
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23200;90000620452;793437;"suplente";11
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23678;90000620453;761662;"suplente";346
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23645;90000620454;1642491;"suplente";10670
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23222;90000620455;1313500;"suplente";1638
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23023;90000620456;1264479;"suplente";228
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23333;90000620457;819397;"suplente";481
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23180;90000620458;507792;"suplente";2666
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23555;90000620459;1105089;"suplente";691
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23123;90000620460;1490297;"eleito por media";30576
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"CIDADANIA";23100;90000620461;1202511;"suplente";1138
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27900;90000618884;1666049;"eleito por media";19583
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27125;90000618885;1678196;"suplente";6474
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27025;90000618886;1403355;"suplente";4922
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27012;90000618887;1152812;"suplente";845
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27000;90000618888;1277971;"suplente";12993
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27017;90000618889;1431178;"suplente";1987
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27770;90000618890;1768686;"suplente";165
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27654;90000618891;40034;"suplente";349
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27190;90000618892;1136773;"suplente";9121
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27207;90000618893;796231;"suplente";351
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27007;90000618894;31154;"suplente";190
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27133;90000618895;1794044;"suplente";420
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27377;90000618896;1347852;"suplente";59
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27555;90000618898;174164;"suplente";845
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27047;90000618900;1494296;"suplente";101
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27750;90000618902;161957;"suplente";74
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27800;90000618903;829854;"suplente";172
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27177;90000618904;269011;"suplente";879
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27009;90000618905;369244;"suplente";345
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27250;90000618906;1631293;"suplente";137
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27456;90000618907;1247327;"suplente";8637
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27667;90000618908;1777755;"suplente";407
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27222;90000618909;1759780;"suplente";112
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27400;90000618910;1554655;"suplente";1448
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27102;90000618911;1766312;"suplente";3597
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27500;90000618912;1765326;"suplente";1560
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27120;90000618913;1584956;"suplente";299
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27333;90000618914;1555919;"suplente";3814
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27077;90000618915;1672016;"suplente";2558
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27100;90000618916;212024;"suplente";871
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27888;90000618917;1224393;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27127;90000618918;1119901;"suplente";5858
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27200;90000618919;1524011;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27050;90000618920;1800803;"suplente";171
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27890;90000618921;1360112;"suplente";160
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27670;90000618922;1186534;"suplente";9397
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27192;90000618923;132110;"suplente";838
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27005;90000618924;1368062;"suplente";1612
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27345;90000618925;818720;"suplente";110
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27126;90000618926;754566;"suplente";701
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27700;90000618927;114581;"suplente";16745
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27300;90000618928;1274795;"suplente";283
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27270;90000618929;1243538;"suplente";402
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27123;90000618930;233654;"eleito por qp";23466
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27027;90000618931;66860;"suplente";2115
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27321;90000618932;18249;"suplente";553
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27210;90000618933;1103450;"suplente";148
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27153;90000629295;1152696;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DC";27650;90000629296;990904;"suplente";1196
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25800;90000608249;1277398;"suplente";3095
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25000;90000608250;130987;"suplente";11521
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25555;90000608251;1596114;"suplente";6776
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25122;90000608252;265766;"eleito por media";23788
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25234;90000608253;21994;"suplente";4996
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25200;90000608254;291349;"suplente";2633
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25222;90000608255;644738;"suplente";2213
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25525;90000608256;1712285;"suplente";2214
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25017;90000608257;1636247;"suplente";6696
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25400;90000608258;283541;"suplente";1167
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25005;90000608259;1036281;"suplente";828
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25123;90000608260;1648832;"suplente";5555
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25333;90000608261;644050;"suplente";7321
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25321;90000608262;832672;"suplente";17029
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25627;90000608263;744534;"suplente";427
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25690;90000608264;845225;"suplente";50
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25100;90000608265;171404;"suplente";963
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25789;90000608266;1061531;"suplente";2216
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25678;90000608267;203416;"eleito por qp";24963
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25025;90000608268;985284;"eleito por qp";36683
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25777;90000608269;1123061;"suplente";1209
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25010;90000608270;1105877;"eleito por qp";37048
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25700;90000608271;975305;"suplente";3626
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25900;90000608272;125972;"suplente";343
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25111;90000608273;758142;"suplente";14832
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25550;90000608274;1548164;"suplente";297
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25500;90000608285;174766;"suplente";371
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25850;90000608286;1737338;"suplente";18
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25300;90000608309;1229952;"suplente";622
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25210;90000629412;1013126;"suplente";1023
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"DEM";25115;90000629413;929591;"suplente";542
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15001;90000610579;34380;"suplente";351
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15838;90000610582;949397;"suplente";32
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15300;90000610583;1628039;"suplente";1882
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15755;90000610584;1087560;"suplente";170
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15115;90000610585;1630098;"suplente";3559
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15777;90000610586;789969;"suplente";773
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15369;90000610588;327115;"suplente";4504
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15650;90000610589;888590;"suplente";453
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15123;90000610590;887632;"eleito por qp";31873
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15500;90000610591;876924;"suplente";15009
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15601;90000610592;870427;"eleito por qp";40970
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15151;90000610593;1382254;"suplente";16073
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15444;90000610594;185836;"suplente";1411
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15450;90000610596;155842;"suplente";127
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15700;90000610597;1646645;"eleito por qp";34655
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15015;90000610598;819906;"suplente";12942
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15114;90000610599;1406160;"suplente";87
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15999;90000610600;1342368;"suplente";139
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15456;90000610602;952755;"suplente";298
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15190;90000610603;1723316;"suplente";3049
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15343;90000610604;387834;"suplente";26
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15007;90000610605;30589;"suplente";116
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15610;90000610606;225666;"suplente";168
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15010;90000610607;1732157;"suplente";30389
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15620;90000610608;889386;"suplente";15442
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15655;90000610609;1654123;"suplente";6
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15730;90000610610;1623709;"suplente";98
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15100;90000610612;1497515;"suplente";6512
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15200;90000610613;1211010;"suplente";14183
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15400;90000629156;762255;"suplente";1116
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"MDB";15005;90000629556;1088473;"suplente";42
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51345;90000620625;649323;"suplente";401
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51120;90000620626;1705316;"suplente";437
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51051;90000620627;1708344;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51234;90000620628;1565682;"suplente";7156
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51222;90000620629;455456;"suplente";133
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51233;90000620630;766090;"suplente";526
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51000;90000620631;10392;"suplente";8364
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51800;90000620632;1714571;"suplente";339
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51193;90000620633;909282;"suplente";415
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51180;90000620634;947873;"suplente";195
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51512;90000620635;1706897;"suplente";900
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51777;90000620636;142028;"suplente";1511
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51007;90000620637;1274058;"suplente";5834
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51515;90000620638;41655;"suplente";569
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51159;90000620639;1162014;"suplente";460
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51369;90000620640;1206509;"suplente";3970
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51123;90000620641;171057;"eleito por qp";14256
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51010;90000620642;87502;"suplente";13
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51177;90000620643;619879;"suplente";32
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51126;90000620644;1195791;"suplente";81
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51190;90000620645;1148308;"suplente";1195
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51700;90000620646;1774085;"suplente";5247
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51555;90000620647;1614268;"suplente";3293
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51751;90000620648;769788;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51100;90000620649;1773818;"suplente";1840
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51333;90000620650;1482826;"suplente";2868
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51151;90000620651;1623598;"suplente";371
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51500;90000620652;1608270;"suplente";20
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51111;90000620653;1718705;"suplente";555
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51456;90000620654;1506358;"suplente";6516
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51021;90000620655;1645541;"suplente";28
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51551;90000620656;1070223;"suplente";701
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51200;90000620657;227103;"suplente";5866
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51789;90000620659;1235045;"suplente";1550
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51001;90000620660;9259;"suplente";1899
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51031;90000620661;68529;"suplente";58
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51033;90000620662;1675425;"suplente";17
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51231;90000620663;737047;"suplente";218
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51444;90000620665;1736188;"suplente";1350
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51035;90000620667;9874;"suplente";11
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51040;90000620668;1551009;"suplente";50
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PATRIOTA";51523;90000629580;1331188;"nao eleito";0
2018;1;"eleicao ordinaria";"GO";NA;NA;"deputado estadual";"PC do B";65015;90000619143;1571415;"suplente";291
